task_id,team_velocity,burn_down_gap,issue_churn,scope_change_pct,backlog_aging,blockers,lead_time,cycle_time,open_defects,closed_defects,external_dependencies,delayed
4619,29.86711726139273,5.135302134365087,3,4.616086194088462,31.489450423095448,4,9.0524288883627,1.0,3,2,2,1
4620,29.153449940018415,-3.2393614482326067,4,20.169588028086775,18.876396469745757,2,10.041990131813566,6.788946728032624,3,3,0,1
4621,26.37090889926654,1.8122494079726326,2,0.4547658206788846,24.335469786980617,1,7.4212900332763105,7.0670418774710315,2,6,2,0
4622,43.80981236508506,-2.5494697643281636,4,23.014299828552126,7.637572157502554,1,10.795018246943533,4.074788487070802,4,5,2,0
4623,22.90136432915383,0.9108531385605084,5,12.507431991155144,19.461639754427704,1,9.014596378576952,2.3674355935560487,3,4,0,1
4624,36.17436941788529,4.459388172851373,5,5.6686956585293045,18.641333936886316,0,10.25188780127008,2.3043054696213536,1,8,3,0
4625,32.850022309648665,-6.135070386442679,5,0.0714125704295604,12.047295290936104,2,5.900840673715906,5.116652356371035,3,6,1,0
4626,40.09215402028413,-3.399529483734157,1,13.988661718619355,19.489228958821414,3,8.259957224835409,2.880047090420708,1,6,2,0
4627,24.662487321779956,0.9248129367104331,1,6.112196763995953,1.0787470717708203,3,10.557968959490545,4.981158059729229,1,4,0,0
4628,24.136248807009927,12.007918305151762,1,15.781608400271082,24.386087443361316,4,12.929381433805712,5.346701113729016,1,3,1,1
4629,38.768559259819185,-4.315948560834141,5,7.029232036301181,16.00507282446857,0,10.837112250687666,5.5717678417305985,2,6,1,0
4630,33.40257046664088,10.200669429984595,5,2.2006007297556724,17.427806081765223,1,10.96242397723745,7.992429301251871,1,3,1,0
4631,17.640501226585933,10.022116518375855,5,12.626290746088983,28.517658021167833,3,3.7961246554034993,7.732550978924026,0,4,0,1
4632,25.685559884293838,-0.48655575350795577,1,14.11214340720361,24.320334774580093,1,7.199055713463797,5.427921227671167,2,2,1,1
4633,33.09106123078449,-1.4907626309995015,2,11.314750638488768,16.81660810938888,0,9.67698333642499,6.455414600525975,1,5,1,0
4634,36.70211377237271,-3.4603259933234587,3,11.450888858244534,8.834139708879666,0,4.302532346959797,5.914134462611161,2,2,1,0
4635,24.566154774456358,-0.3410126516633455,3,14.741253197500384,33.28661404787591,0,9.196934591867734,8.057052110513345,1,3,1,0
4636,6.685952081464471,-7.03359716279779,3,13.158837735253837,6.598779980723144,1,7.015447395824064,5.416871307475697,3,6,1,1
4637,34.18578548589627,-0.38119508660298795,3,3.314188471566454,26.293669026011514,0,7.160910146544077,6.978403123642716,1,4,0,0
4638,20.237434480448194,7.484401369254281,1,4.9271411621258085,4.026060557936347,0,8.19498126099307,9.546103118069919,0,5,1,0
4639,13.86128961502071,-3.0554253123835884,2,3.544776035726252,29.17873303145125,3,9.058712385237751,5.9829375494014645,4,5,2,1
4640,7.3413926001268734,-1.2036215199452538,1,17.332389555493645,30.106008528835687,2,10.191964321013538,4.184054878148402,3,6,2,1
4641,36.51184688158193,-8.50570237133621,3,13.21496030417415,1.0,1,4.768128007404643,4.269853282248411,2,9,0,0
4642,31.02893960323973,1.8703104406552176,6,10.746378088273206,24.493350526879347,2,10.834720682877276,3.6703399728277555,3,2,2,0
4643,28.194748954301986,1.3224084247568695,4,19.958474881821235,23.665036477498546,1,9.898486610959953,6.668482750274267,3,6,1,1
4644,41.11219490370209,0.3185117988288545,5,8.144866494020128,27.03049304686026,2,7.2523480614880125,5.870835077590581,2,6,0,0
4645,35.09859746418458,-1.084135251110717,3,14.202666577274027,23.652402750183185,0,10.857518833563631,4.4291629251096,3,3,1,0
4646,42.93040034177533,-1.4637895938622736,1,1.8601900372549607,10.376843072097776,0,2.995214596372965,8.230365295514753,2,6,0,0
4647,18.85811622266403,2.50950116850336,2,18.6101020956278,17.82767032530129,3,8.495127121357614,4.359764752062604,2,7,0,1
4648,29.723595008368292,-0.14408300794311654,5,17.379811120389746,36.64646536433969,2,6.329292851004439,5.338133016360105,1,5,1,1
4649,17.066293000415886,1.574859357776661,7,20.05949073242205,8.921865240504268,1,4.86501542330073,3.5846447276037807,2,7,1,1
4650,28.16494134515626,1.0749140872727398,5,22.111898950413842,23.228579583511724,2,3.5476700571223674,4.928105914749733,1,6,3,1
4651,28.01107316986658,5.617136435478809,3,18.950706682385466,31.5125387395505,3,9.894812855839573,3.541100525743455,3,3,0,1
4652,35.012909098104565,3.3849704868752712,4,21.112247253182346,10.09247191139355,2,9.534303694970433,4.939478659271856,2,2,1,1
4653,30.364511049135185,0.9643092157509532,2,8.641364974043114,5.832133528841867,1,11.596049914153784,3.0488068835885374,0,2,0,0
4654,34.987257106239326,7.592110153260899,3,8.583434050373492,7.338976663488754,0,9.995652282861343,4.1231850341087215,4,9,3,0
4655,35.627521065111154,2.1013426452828075,4,23.607520497495408,23.949713615763997,0,7.11853137449583,3.7224545912756453,2,6,1,1
4656,47.23942941906513,6.524813443952095,1,22.86436340815512,7.253962270083058,1,16.13980053640789,3.82220427403698,1,1,0,0
4657,27.477626757711004,3.0347130419331894,4,13.712433527630562,18.646399593679234,3,11.044662755257912,3.332797484776995,1,7,0,1
4658,22.47181839466897,-9.209595394657715,4,9.163969631816146,33.7127139630322,3,4.548249328586083,4.454747837891151,1,9,0,1
4659,31.968668922531272,6.524173816596647,1,21.65003825647001,19.48691875591369,0,7.611467023632368,1.0,0,4,1,0
4660,23.58175978288365,0.6758812067133455,0,8.085278310684155,12.221872118391964,4,8.68026570675638,6.4656581534766095,1,1,2,1
4661,41.855686147492285,-0.25977385450388973,2,3.84087707236111,21.254096727133856,4,7.210905847892775,5.67809819861825,5,5,2,0
4662,27.73425568843814,1.4067417374478852,3,15.987316875137001,19.313271459316745,3,14.160643155628227,5.70710073934783,1,8,1,1
4663,25.475389057008076,-1.724915809785337,4,1.065545243324173,24.526576388032424,1,7.130533219629033,4.755877375102461,1,10,1,0
4664,26.229474230791055,1.1351443019447265,3,9.4775476541622,36.19144553818852,2,6.840582789099554,7.607432673471642,1,4,1,0
4665,35.747339387773124,-2.959380331715462,3,20.19159539236555,23.967688588369757,2,10.223590899285837,3.6625313671629027,2,7,1,1
4666,28.73802413414812,6.37136129367185,2,7.380404892320868,40.33782511765904,2,8.361229633538793,1.6924599582786288,1,2,0,1
4667,24.866665438956943,-0.5679405681052515,3,23.28288697683833,24.553019034775424,3,7.333635987723985,5.618192339053658,2,3,3,1
4668,43.32281534098825,-1.9129192136121675,4,23.895616665415933,12.32668707291956,0,14.497481119643405,8.888752673675773,2,3,1,1
4669,23.150641274706,-4.624629078596369,6,20.39540751912797,42.88302994228601,3,12.60860638006049,7.965198597822971,2,7,0,1
4670,30.28452859226395,1.3438789457432074,3,24.691082974801567,18.75181982654783,3,3.7694090498954544,6.90269802179639,3,5,0,0
4671,35.21844921288184,0.9355355006254595,5,13.269102787785942,9.45107768108995,3,13.619072186841228,9.6062811090895,3,6,0,0
4672,16.949319116663414,1.9421230683875321,3,14.229988803474289,43.237286636299345,2,7.463433073295849,4.249881531357827,6,6,1,1
4673,33.8420840112474,-5.136259437525644,3,20.90417038176196,12.668831138195205,4,11.403675511817893,4.151456428568763,2,6,1,1
4674,21.559138596156405,-8.005905994057866,2,12.32013139470226,12.276105679641045,2,13.946807799854765,4.549034369225279,2,4,1,1
4675,36.582262246672016,3.127956512532799,3,10.168000170826739,14.485294919555912,1,10.43002467326784,1.0,2,7,1,0
4676,22.29879190464819,7.423209309382538,2,15.368839779363475,21.64626413322205,3,14.844137624475982,7.979824128400139,0,10,1,1
4677,35.542152254790885,-5.131768111949481,2,16.44148777122205,29.30861397448887,1,10.560532964892653,5.051454443017324,1,2,2,0
4678,38.8466645303577,7.947206417808492,5,18.77239554240416,1.0,3,9.88675887447191,3.7918953399206963,4,4,1,0
4679,36.89149220506244,1.4195552936819045,4,16.705017431502135,29.265004853115016,1,11.028223215860802,4.642069480903102,0,4,1,0
4680,32.01053318590482,-0.03531452275414858,0,18.64304488158321,14.45465397670369,3,4.285844436122991,3.139011802669871,0,3,1,0
4681,28.149592456562406,-1.98774348272889,2,16.86399177221881,15.871055568398667,1,7.38741187107529,5.12921505316694,1,7,1,1
4682,25.38864338932125,-6.922590097124983,4,12.01113096250447,37.15191810921317,2,4.786422527462909,3.9983967301839662,3,6,1,1
4683,41.768277526536835,4.938642579622998,5,3.373364608411758,22.133081598689998,0,7.465501659915214,4.091739143631613,1,5,3,0
4684,24.404038238658856,-3.8780318071880155,2,19.63608072338146,24.477013478651017,2,9.349123332534027,3.2504878558334944,1,6,1,1
4685,21.70347141144003,-3.8990333786880016,2,0.7694787846920764,19.51439885180437,0,7.558615401539994,5.088457698420927,3,1,1,0
4686,35.32295148026264,4.959631549434773,4,24.81250229403349,27.636425838823357,0,7.568705510530417,3.99976506458676,0,6,1,1
4687,23.630905574508038,-9.414917233358633,3,20.711462248491998,36.18010572954878,0,3.9305285872656235,7.719372192913842,3,3,0,1
4688,22.399492020270984,-7.617989053340834,4,16.772765199532625,1.0,2,6.426378182766962,6.079511428554367,2,10,0,1
4689,18.451165902641883,-0.09067121754040884,2,24.165169296361334,30.846179907362426,4,13.004416168100946,2.3839395473739424,1,4,1,1
4690,26.136721284315858,1.4664221450242603,4,15.311757036405233,35.47033063875353,0,6.329179550819072,6.226788386512448,0,8,2,0
4691,29.338279808828055,2.4236732398446192,2,1.4108220186087013,25.010632479005924,2,6.966341464830706,5.684163190786008,0,8,1,0
4692,31.944733821285592,-1.508992466981264,0,13.984554350363002,13.22637577295151,3,8.699694030634605,5.141219521415323,2,7,2,0
4693,37.61044995439587,12.651848343208448,3,6.93010464142357,8.477275520998226,0,9.113525065632727,4.685942872972352,0,4,0,0
4694,34.21518338932635,-1.1394627938291704,3,9.23693819961092,43.61845686913262,2,7.589386330034709,7.35326816092587,0,4,0,0
4695,28.47302224357456,-1.1539307605136107,5,11.489628896250723,10.950163133771357,0,3.812383850584286,2.7874982925371565,3,5,3,1
4696,28.41443458896224,-3.9849333440693875,6,19.36501865971959,35.17641571056252,2,9.622572478692186,4.863836828665106,3,8,1,1
4697,34.08125975132147,0.6195340826053554,2,12.573230359273904,23.905113244757715,1,13.761849031583303,1.6468695673461498,1,4,1,1
4698,40.180561303428554,3.0748061602338734,10,11.867007270626969,40.45830806014821,0,13.507281856782152,6.066944291620501,1,4,0,0
4699,31.0105135958656,6.0178902726673,3,7.549303443546151,16.817398356901343,0,5.847574923361915,4.870919339375766,3,6,3,0
4700,26.24695316631673,-7.44642132220109,1,13.496806046317575,3.924190763831124,3,9.206812543262018,3.038631074176109,3,8,0,1
4701,22.057071991315638,-1.229976691778504,5,6.209771360882891,20.021708471959425,2,15.589434274745518,5.3693677209721145,3,4,1,0
4702,18.438357884702196,2.233518054045721,3,6.524845385205699,5.135523620995832,0,7.988850163918268,7.728632306036663,5,4,0,1
4703,35.33015737634818,2.935287672972678,2,18.931469378613013,46.77060531207597,3,8.764154219071251,5.222845244542596,3,3,3,0
4704,34.62382818911646,0.03274328902269638,2,8.563681612727251,26.294982240808757,2,3.518891282654744,1.85005906624444,1,3,0,0
4705,34.61890820085329,2.7121198476605093,6,1.2849918234777964,27.781304493544575,1,11.125974893749165,4.962669366431586,5,4,1,0
4706,28.97072442918355,-4.044819464629002,1,8.59193214737452,27.787702830260546,3,8.834503419034403,5.589203734590121,2,2,0,0
4707,41.255477967134006,7.789527161591784,2,15.964305196665475,13.064103193766732,2,5.324292430335381,3.614653643842037,3,4,0,0
4708,26.12705204332146,4.963140514897147,5,20.349639666933058,18.67969507482945,2,10.08028026938897,9.439640717264528,2,6,0,1
4709,37.64215389765764,-6.724638935325862,2,24.048417034809034,21.103646313597714,0,10.934348511906046,2.101236288565918,3,8,1,1
4710,29.690056840083656,-5.375515240583778,4,18.6555105368744,39.438884634194565,1,5.918853909211844,1.0,5,9,1,1
4711,25.1331938825653,-5.23460875053453,3,10.721290235420922,8.429082014176677,3,3.0157920583118782,3.125912812275666,3,6,0,1
4712,34.74024245854209,3.3898498544826423,3,7.477981980123941,12.714161102452005,2,8.41732412676913,1.1029752573098843,1,4,2,0
4713,33.27708894947195,-6.423638832087336,3,3.2407497542722346,16.370688937739846,0,10.077541742267462,6.8884825562924785,4,3,0,0
4714,32.85578207413541,-1.6551216710404029,1,15.69216086115286,13.263533408893588,2,8.800640655601237,7.1231137448374655,2,5,1,0
4715,30.65022737644959,2.273521982083872,1,12.747082852725159,5.410735454824492,3,11.474141488297956,1.7785474377362518,2,2,1,0
4716,29.69685534626535,-0.3308296727321736,4,16.942537911103532,1.0,0,2.8630446826979705,2.8228701510407372,3,6,1,0
4717,49.10697594296351,1.294437578563529,4,5.92832891137674,1.731555343287667,1,4.956156042817208,2.5702152102838554,3,3,0,0
4718,39.47405316156939,-5.329013556743791,2,8.091104202748639,30.990299325814902,1,8.665034995129067,4.954478518551969,1,5,1,0
4719,35.782615159884095,2.974271866986223,4,7.302383737465975,19.917810990207794,2,3.327737401370646,5.94050378897778,4,9,2,0
4720,30.894393265627105,-3.0660594623799824,2,19.941296054360265,28.355389162540696,1,5.726451891697138,7.9909296731810535,0,2,0,1
4721,38.057257604773355,-1.6230983719897063,2,4.280745371583669,14.174864040916379,3,6.418781552609116,5.849421342317612,0,4,1,0
4722,34.14395821113162,1.1886586395299306,3,15.211802925612389,19.016643397409066,0,11.049790927502952,4.326456761906821,2,4,1,1
4723,30.209638022192284,0.5153911076542408,3,1.2838753939776681,36.131575009588836,0,11.919112956104478,4.2358024847209474,2,4,1,0
4724,27.571485397872678,0.11990009507796481,2,13.73818939754299,35.527226056574165,0,10.171341612788193,5.195268150127213,2,1,0,0
4725,29.352661298698493,-3.7531341098837783,2,1.5978493938263978,29.419721325922737,3,13.62355950231293,5.315807185636605,1,1,0,0
4726,5.0,-1.4977470559959607,2,4.396914769699683,22.02417787290419,1,12.198431604453114,4.754938012517539,0,3,0,1
4727,31.684806714381136,0.010917954185179726,1,2.825632551339055,25.179694275492405,1,10.370041103135978,5.1947351206082,4,6,2,0
4728,26.092191359117123,-6.8754261658354245,2,8.668133847085663,23.706382986453924,2,10.279973009072226,4.952173981459643,2,6,1,1
4729,42.74135998626307,-2.3126648315668943,3,8.593285442693228,18.33073206345882,3,6.240833498542575,2.0963879716125917,1,5,0,0
4730,30.154752566494036,1.9383993951642322,1,20.66048201820641,15.956301905596021,1,3.8154820816382555,5.295767128564135,1,5,0,1
4731,20.488292643720307,-6.387183019226713,3,5.642186284513217,31.223679453011258,1,5.858054115360987,3.2507262829825354,5,4,4,1
4732,29.600958766975058,5.782908257971199,1,2.1596685443494246,7.043724511038645,4,10.524734951320008,5.413045827680502,2,2,1,0
4733,21.631031319499968,6.348066312999214,1,15.087794770353243,34.87358277248642,1,7.060140427464769,5.978836879138374,3,4,2,1
4734,33.78725932569973,-6.225752879800428,3,17.18626749000017,17.245571932521855,0,9.833611996929935,7.354554552773007,5,8,0,0
4735,32.327578914715886,6.788098165250696,4,7.3705904005363445,6.859464953023174,1,2.5147001607388484,4.9332640016691816,4,6,0,0
4736,37.66271704886614,-0.7179079435606719,7,15.07035290903443,14.54495142303388,1,9.57744104693751,3.7235615077129722,2,6,2,0
4737,23.672945666443475,2.092572795785274,2,19.4014142001661,11.255921129087262,3,5.434005088176205,6.688736308234196,1,3,1,1
4738,30.272064769825175,-2.4832552606412333,3,8.688823476902808,14.243256478961499,2,5.814070793500179,5.126866104285845,2,4,0,0
4739,19.079825636586918,4.6152241361338096,2,13.133845998327795,14.06046481312835,2,12.998420869252675,8.927177812017286,2,2,0,1
4740,35.61195825539772,2.0304700942433356,4,3.665831841808001,13.66305228624777,1,14.453654155199077,2.163888514463375,1,7,1,0
4741,34.15096944352098,-4.070766282988018,1,0.5911700267545089,16.92042931860165,2,4.778368973313475,3.839984282617913,6,8,0,0
4742,33.966440168220565,-5.826009999826443,3,24.53419937027074,19.352266679389274,2,7.307777667553799,3.573480247200086,3,8,1,1
4743,30.01295225085553,-7.3015121760461135,6,7.493271263409248,27.638596351809674,1,7.628315117748953,8.68831153174795,0,4,1,0
4744,33.31818312631033,0.9397088821637822,1,6.972551268045541,17.550473680129002,2,10.211596134268495,5.909731810632285,3,4,2,0
4745,42.83471286646877,2.862357058898679,4,24.331128329327193,23.260208066275943,0,6.589251298355843,1.2581189978992162,0,6,0,0
4746,27.71924594366389,3.254828393897207,3,18.205838094077915,20.075313120485376,1,5.584194558521097,1.4132893336938732,1,5,1,0
4747,31.109161469680675,-0.5899054730368892,3,14.63244719851208,25.405807704929593,0,8.879318137914328,6.717916814102988,5,1,3,0
4748,21.310989606548723,-5.78498227832182,2,17.483084877333923,20.4667533965586,0,8.242907049622957,2.884318895571391,2,3,0,1
4749,23.05391230721334,-3.410373990118915,3,17.748164167385067,13.5317822468303,1,10.602948914022337,5.0106662193238,3,6,0,1
4750,30.78250634474646,5.761743194809629,4,19.083397007324564,10.818003473594137,2,5.95276932440796,4.586899259282506,2,3,0,1
4751,38.83146837361526,-2.423142823000407,1,1.6797307854979988,22.102295985042147,2,7.385479247844614,8.956526606427328,3,4,0,0
4752,27.94975340598742,0.7170881534073807,3,10.320785494572199,32.73378489900639,1,10.3315636422651,4.5260013494530345,1,4,0,0
4753,28.11266776550301,-5.378252417874437,4,7.378257945825411,17.708753729902654,2,7.8176292784597345,4.155646950818301,1,7,1,0
4754,26.744918043965,1.6829152272951746,4,1.764240962925137,12.991363461717976,2,2.963039652712035,6.1284463522710135,2,6,0,0
4755,25.721946633245416,-2.288422808395389,3,10.314974921160719,17.438293247284307,1,12.874776706100455,7.224145863537467,5,9,0,1
4756,32.35977164567057,5.233563568878818,2,15.404337135328669,14.38605489097511,1,7.747011787733914,5.245111632022944,4,2,0,1
4757,18.021938838570843,3.867788531034067,4,4.46244199936047,13.330194808880858,0,7.800533676387855,1.0,3,5,1,0
4758,40.24751661333382,-2.4785297328744984,6,7.625668597196345,5.5640541849974845,2,15.58174466101433,6.617491074541578,4,8,2,0
4759,24.676621614964315,-0.6333201367383169,3,15.97927054792885,17.555917137381115,1,14.338035584075692,2.2859274740919173,4,3,2,1
4760,35.77522788350513,-2.7555812002031437,7,14.483116438930335,22.357771538433873,1,10.849934188351764,1.9290549969263746,0,5,1,0
4761,19.840011220848993,-7.097165982725048,3,21.719636579330597,9.180958428019482,3,4.741306780790752,4.015487599448907,2,9,3,1
4762,35.35072104436975,-4.287212147736083,2,19.780774241259586,11.21660249732146,1,12.125643988716341,5.250129465388601,1,10,2,0
4763,35.37555686251598,0.9910866386041006,2,24.14027630715074,10.51938005511787,1,2.6852796083926256,7.917438989336476,2,5,0,1
4764,33.07361657604717,1.6262974911479096,5,14.929832752834429,6.133220329537982,0,8.407812330365743,1.0,1,4,0,1
4765,22.04457182560166,0.7427395179631945,4,17.46168416029066,10.44407896360733,1,6.607118847049538,5.309514442450141,1,5,3,1
4766,31.996385516784617,-1.5086652697931788,1,21.512656470360074,18.021435711740413,1,5.895156346545393,7.955249101246983,0,6,0,1
4767,20.535550522124886,4.665333028604927,3,20.9998111206317,6.579421939551613,4,8.695503243628295,4.7965984389497,3,4,0,1
4768,27.977893959230517,0.31770952280468695,1,17.96804105065586,18.62457532535164,3,9.839080594408639,6.541682605099415,0,4,0,1
4769,38.235304807642606,3.5162691404797366,5,12.506405234349376,12.965332075395851,1,10.359086810740436,6.373563897119908,3,12,1,0
4770,36.37361541656594,-8.868875661012593,4,6.83017220576822,10.71017941179705,3,7.755590231989485,3.861150973480897,3,5,2,0
4771,30.121463540323465,-19.612001258091713,0,21.930393848385147,23.772088163731325,0,7.369837190314655,6.21412913199646,0,6,3,0
4772,22.201547392617265,1.4189401391904006,2,19.416386055932623,13.598743946860976,4,10.562384923137776,5.23460898746038,3,6,2,1
4773,35.16470169739355,-7.123828268607447,2,20.94767379896198,15.299861339323499,3,10.635020602510123,4.36450237430766,1,2,0,0
4774,30.155049901584203,-1.06225851356528,3,3.519732953680105,32.98006810000217,3,8.413680345697014,8.192584292755422,0,7,0,0
4775,11.437475214156613,-1.5104852051230284,6,7.870321954731866,10.799443662580288,3,5.403238191693741,4.6509034676855,3,3,1,1
4776,36.26103861053215,7.937003012077684,3,10.622125947491279,35.65874547592364,1,2.9279189547552473,8.02041031937544,5,3,1,0
4777,29.806137329042464,1.9999827647180322,3,20.958799307514017,16.522088709473394,1,9.978435855831947,4.318126363315575,2,5,1,1
4778,39.61960998386458,0.8292951339933636,3,22.32216681786639,8.63865367128035,2,10.918414974181609,4.744309196493387,3,0,1,1
4779,21.237835849257564,4.184955773168369,3,7.122317856382157,14.460516589379832,0,7.391502222036806,4.534559743197536,2,7,1,0
4780,5.0,1.8424879341951939,2,17.16072918164412,20.68774906622371,0,9.119513996763285,7.09942606366699,1,2,3,1
4781,32.23267086676148,-2.2883849649421655,1,1.9453551538140852,32.54503859840713,1,11.960231761813915,3.2707618120899866,4,7,0,0
4782,32.33250941345578,5.357379651272799,1,10.239331799219029,27.988248085632804,5,14.032812450750184,5.922934954440597,4,2,2,0
4783,16.474626979148383,-5.548750639441371,2,12.166727693797128,20.63906849835708,1,6.813715151791045,5.790807500108735,1,5,0,1
4784,22.17200363306715,1.6162359376678113,1,19.140820372477897,32.599559814891236,2,7.737340385254787,5.802423014247937,5,5,2,1
4785,52.04174194975921,-7.737848970681556,4,22.29930592092801,1.1896295213251449,1,9.3627039155377,9.098068230525701,0,2,0,0
4786,27.55511508676957,1.0197192875799752,5,8.432080895611405,22.49441530059854,2,4.355067309510181,4.575006577597057,2,5,1,1
4787,35.84767181100973,0.9649482088646475,5,13.193472248547533,23.09939726625601,0,1.567365301236733,10.464071799860639,1,5,0,0
4788,24.79472138105293,8.382274809573314,2,16.186205559188103,23.22142467578984,2,3.9963726041033354,7.24286142187686,1,5,2,1
4789,13.277576809174747,-7.824869467208897,4,8.217180723670367,3.898488340112909,2,7.1746126250024105,2.1063548783971315,3,7,1,1
4790,28.637934025632756,-3.004435879269063,2,24.63845532935111,9.830875983215266,2,5.827923371990716,2.7214110636433992,3,11,2,1
4791,27.875163517711158,4.113412132870719,4,21.894359489250615,18.335255778422738,1,5.553434445868196,7.054607827823814,3,3,1,1
4792,26.80097409065303,1.6765862819865387,4,7.410070721665416,31.14791504961478,1,8.153120923070258,3.511225537974667,2,8,2,1
4793,29.08287331594886,0.9015252566875153,7,12.698655774976208,39.15264495717662,1,7.955782598983828,5.492402055363183,1,6,1,1
4794,32.11414617316509,-4.7806785147926965,2,5.771015331181109,13.355647484165774,1,5.731684985266742,3.6139140966196646,1,10,2,0
4795,28.799064389969548,-2.954091740457146,2,12.86259797258337,6.901532080289041,0,3.156657243966759,4.074781182872041,3,3,0,0
4796,19.88795065642109,6.225205041116283,9,17.083308620582123,28.157614364251216,4,9.224076226439413,4.490199606702852,0,4,1,1
4797,33.889478332495514,-0.25754596876963975,4,2.1380273198246953,46.14370011300883,1,11.16168243418324,6.9713275106706964,0,3,1,0
4798,14.405025957420614,1.8767984807223663,5,21.752930120181794,31.069406333011845,1,6.144404310067559,4.54912624654932,2,5,3,1
4799,13.597140341726398,-0.575941643882395,1,14.843646711164588,12.513672760059737,4,6.846032161038212,7.853906231255349,0,4,1,1
4800,35.91344395761254,-5.915427576248826,0,24.74007246442504,48.611392932172116,1,10.437965868305838,3.049718558310067,4,6,0,0
4801,34.056162177082854,4.6690521303749835,4,0.6397876812375802,26.867996204689135,1,11.145224821908144,6.588926335627459,1,2,1,0
4802,29.540837079407712,2.5161619226624814,3,20.787458777455804,12.089867864083065,1,6.6261772665442615,5.427582531673036,0,11,0,1
4803,18.836411961959424,11.528184186835945,1,19.79907620636369,39.34302166337711,1,7.688748791071477,2.530039374275127,4,3,0,1
4804,24.336712474607396,-5.077906898252725,6,3.3213128010008086,11.300081886011597,1,12.425257371870195,3.8202873711008674,2,3,0,0
4805,27.898026018507966,4.112864606002403,1,8.382640877085167,13.789114813380564,2,10.631092684960825,4.76449366159898,0,12,0,1
4806,17.23284825140709,-6.557719830185006,0,22.119905076104317,27.26620822341124,3,4.580285839873274,7.479155703116833,0,3,3,1
4807,24.087770735814136,0.7867328383653883,1,12.961357376806356,19.75094682110745,0,2.8509131622106807,4.748171012451825,0,5,0,0
4808,35.21864270541344,4.882532945315823,1,10.032037186680975,20.37007132004767,1,7.16824796940033,9.13572582377718,4,3,2,0
4809,41.41844291431373,-10.360675580482434,6,22.637410806271046,20.38691501642797,0,5.102262881326968,4.362850061512088,2,8,1,0
4810,26.644521978731596,-1.0246623712080394,3,2.3336131119265358,31.144799258701607,1,9.403216243933391,5.196820038299175,3,6,0,0
4811,36.051906834528786,-2.8160486702131013,2,11.82806957255641,1.0,1,10.140555215958951,7.644622080816143,1,3,0,0
4812,14.687519435300262,-3.5097864914756096,7,16.30935244938381,22.8451388588647,1,8.768383217770682,2.4813298704052493,5,6,1,1
4813,35.27560992890889,1.926063261296771,4,15.213535975375315,17.09796622919482,0,5.582779782544364,7.403262872338315,2,3,1,0
4814,23.568412682180153,5.603428532112976,2,6.606911360222287,12.475039674693841,2,4.188525189768222,3.6995195696818186,2,10,0,0
4815,32.45876493366376,-0.6663935761457774,2,14.082822613358411,12.44863582066666,1,9.983308969176136,4.533324136340223,2,5,1,0
4816,28.017980654082326,1.0274321378001008,3,17.714044107149544,1.0,3,10.48682696696468,5.501058862559195,2,5,1,1
4817,40.56331207827067,0.5715437652962387,1,14.622135183167458,12.015818963988057,1,11.322091344678618,3.3851004248609753,3,2,2,0
4818,23.004514813280654,0.009017531782070883,1,17.111555649433058,32.90462724939337,2,7.129372654924023,10.322982694097718,1,5,2,1
4819,35.02085038049465,-5.4467131885605315,2,6.401968484719761,28.320548780275395,3,7.725932872584212,5.445694429170675,0,2,1,0
4820,27.763940293627734,5.542223008614464,3,20.821223756794566,18.086182376055074,1,10.434069046100975,5.275612522349718,2,4,1,1
4821,28.73355617592269,1.47597684079418,3,11.242238424624245,5.887442781593437,2,8.035205461186539,3.8208459976598075,3,6,1,1
4822,28.529168854726322,1.9744074500128883,6,24.68059610261422,28.218697722591287,5,6.282430462432607,2.316339279678129,2,6,2,1
4823,23.234615164047096,-4.032548145127911,8,0.582133016673439,33.09848411660418,2,5.4826941994286855,7.272215270386621,3,8,1,1
4824,29.887208272746626,-2.296101989946203,2,9.507884281191084,30.341946707976646,0,10.155110981057343,4.458171025801578,0,3,0,1
4825,29.498814223025427,-0.8806709885538919,2,4.511876307627771,10.312744450136302,0,7.124416480952419,5.661664398732755,0,5,0,0
4826,31.929921987253834,-7.6706234672442575,2,13.890238174851335,11.35121319137313,2,6.367057162017683,3.0475380746805003,4,4,1,0
4827,30.6760411655429,-8.440171625988391,1,6.080127359340318,36.55911258844214,3,9.350414834153385,6.627806265080004,4,6,1,0
4828,36.38395639689789,-3.003739653192839,3,18.436948664187046,7.907289585030394,2,5.862925915197711,4.3706101436808185,2,9,0,0
4829,37.38806892837895,2.61260383221195,1,22.046646558437967,24.782133655155707,0,6.266237444000559,1.6949256226446958,2,3,0,0
4830,21.59501342537759,-3.2656869496497043,4,5.272108839552772,2.2226385292680533,5,8.120188168547395,4.421125209035657,2,2,1,1
4831,36.95018000472617,-5.094025987953568,4,4.01694045754496,16.996846326260844,1,6.60064282484493,6.5577882236946845,3,3,2,0
4832,20.509308583121165,-4.073428266188351,4,21.883929643211964,25.851504007343557,1,12.243979357879347,6.175670287379328,2,7,2,1
4833,34.70284710510188,-2.276712115726563,2,9.031797877212641,19.700340428578873,2,9.600199782204928,5.767457966732243,1,3,1,0
4834,34.95791027762295,-1.769294814100519,1,10.864590873975748,25.239133210551074,3,8.380608309867416,4.929676719377164,2,5,1,1
4835,14.709464866699967,10.827607261032783,2,5.524237561088391,7.737949243462545,2,12.2134721202469,5.076874545106785,2,2,2,1
